# file:line name lines nest params
src/antic/lower.c:638 constant 24 2 3
src/antic/lower.c:684 offset_address 9 1 3
src/antic/lower.c:694 zero 4 0 0
src/antic/lower.c:699 field_of 13 2 2
src/antic/lower.c:718 field_owner 12 2 2
src/antic/lower.c:731 name_is 5 0 2
src/antic/lower.c:745 field_offset 13 1 3
src/antic/lower.c:761 element_offset 9 1 3
src/antic/lower.c:772 globals_of_module 13 2 1
src/antic/lower.c:789 literal_global 25 2 2
src/antic/lower.c:815 literal_address 5 0 2
src/antic/lower.c:847 hook_object 14 1 3
src/antic/lower.c:864 pattern_names 15 1 2
src/antic/lower.c:885 traced_class 17 2 2
src/antic/lower.c:905 hook_call 16 1 2
src/antic/lower.c:923 hook_failed 17 1 2
src/antic/lower.c:943 hook_copied 15 1 3
src/antic/lower.c:962 check_text 14 0 3
src/antic/lower.c:983 widen_operand 9 1 3
src/antic/lower.c:998 check_call 27 2 8
src/antic/lower.c:1026 check_branch 12 0 8
src/antic/lower.c:1039 overflow_op 6 0 1
src/antic/lower.c:1058 binary_checks 62 3 6
src/antic/lower.c:1123 field_address 14 1 2
src/antic/lower.c:1143 first_element 27 2 3
src/antic/lower.c:1174 bounds_check 11 0 4
src/antic/lower.c:1186 element_address 18 1 2
src/antic/lower.c:1207 bitfield_of 19 1 2
src/antic/lower.c:1233 static_global 24 2 2
src/antic/lower.c:1258 lower_place 69 3 3
src/antic/lower.c:1329 const_scalar 17 1 4
src/antic/lower.c:1350 const_tree 36 3 4
src/antic/lower.c:1391 const_address 21 2 3
src/antic/lower.c:1414 text_constant 11 0 3
src/antic/lower.c:1431 location_value 40 2 3
src/antic/lower.c:1474 table_agg 11 1 2
src/antic/lower.c:1487 struct_of_expr 12 1 1
src/antic/lower.c:1503 bound_is_direct 7 0 2
src/antic/lower.c:1558 same_name 5 0 2
src/antic/lower.c:1566 member_params 6 0 1
src/antic/lower.c:1573 table_add 29 2 5
src/antic/lower.c:1603 table_of 38 2 2
src/antic/lower.c:1645 table_index 18 2 3
src/antic/lower.c:1666 entry_offset 7 0 2
src/antic/lower.c:1678 function_agg 22 1 1
src/antic/lower.c:1702 functions_agg 11 1 2
src/antic/lower.c:1714 field_agg 24 1 1
src/antic/lower.c:1740 fields_agg 11 1 2
src/antic/lower.c:1753 descriptor_agg 50 1 1
src/antic/lower.c:1805 class_depth 10 1 1
src/antic/lower.c:1818 class_global 55 2 5
src/antic/lower.c:1879 struct_global 41 2 5
src/antic/lower.c:1927 listed_field 4 0 1
src/antic/lower.c:1932 own_fields 12 2 1
src/antic/lower.c:1957 type_id_of 40 1 1
src/antic/lower.c:2003 type_id 13 1 1
src/antic/lower.c:2023 field_descriptor 11 1 2
src/antic/lower.c:2042 class_fields 61 2 2
src/antic/lower.c:2110 runtime_global 17 2 2
src/antic/lower.c:2128 class_ancestors 31 1 2
src/antic/lower.c:2163 value_type_name 18 1 1
src/antic/lower.c:2187 signature_code 19 2 2
src/antic/lower.c:2207 signature_text 17 1 2
src/antic/lower.c:2225 class_functions 67 2 3
src/antic/lower.c:2296 version_global 19 2 1
src/antic/lower.c:2325 hash_bytes 9 1 3
src/antic/lower.c:2337 class_chain 55 2 3
src/antic/lower.c:2394 versions_agg 20 1 1
src/antic/lower.c:2418 class_versions 41 1 2
src/antic/lower.c:2464 class_descriptor 121 3 2
src/antic/lower.c:2595 struct_descriptor 48 1 2
src/antic/lower.c:2648 interface_descriptor 31 1 3
src/antic/lower.c:2689 has_body 6 0 1
src/antic/lower.c:2704 class_function 24 2 3
src/antic/lower.c:2731 level_fn 15 2 2
src/antic/lower.c:2751 declared_copy 10 1 1
src/antic/lower.c:2763 class_table 50 2 2
src/antic/lower.c:2815 find_member_fn 15 3 2
src/antic/lower.c:2836 interface_thunk 59 1 4
src/antic/lower.c:2898 interface_table 55 2 3
src/antic/lower.c:2959 reach_thunk 65 1 3
src/antic/lower.c:3029 run_construct_bodies 21 2 3
src/antic/lower.c:3054 run_construct 8 1 3
src/antic/lower.c:3065 store_interface_tables 24 3 3
src/antic/lower.c:3100 store_value 14 1 4
src/antic/lower.c:3122 inject_slot 24 2 2
src/antic/lower.c:3151 has_default 5 0 1
src/antic/lower.c:3164 init_name 6 0 4
src/antic/lower.c:3173 init_function 20 1 2
src/antic/lower.c:3196 default_scalar 8 1 2
src/antic/lower.c:3206 store_default 41 1 3
src/antic/lower.c:3251 store_field_default 17 2 4
src/antic/lower.c:3271 fill_array 49 1 3
src/antic/lower.c:3323 build_slice 22 1 3
src/antic/lower.c:3353 load_tag 7 0 3
src/antic/lower.c:3363 case_address 5 0 3
src/antic/lower.c:3373 build_variant 24 1 3
src/antic/lower.c:3398 build_into 170 4 3
src/antic/lower.c:3585 handled_operand 22 1 2
src/antic/lower.c:3611 bind_value 12 1 3
src/antic/lower.c:3631 lower_format 30 2 2
src/antic/lower.c:3675 lower_address 65 2 2
src/antic/lower.c:3741 read_place 11 1 2
src/antic/lower.c:3753 lower_name 15 1 2
src/antic/lower.c:3769 lower_unary 40 2 2
src/antic/lower.c:3810 binary_op 31 1 2
src/antic/lower.c:3842 is_comparison 5 0 1
src/antic/lower.c:3849 short_circuit 26 1 2
src/antic/lower.c:3878 coalesce 31 1 2
src/antic/lower.c:3913 lower_optional 33 1 2
src/antic/lower.c:3957 may_be_sub 5 0 1
src/antic/lower.c:3963 object_of 9 0 2
src/antic/lower.c:3974 bool_as 5 0 3
src/antic/lower.c:3986 shift_wrap 18 0 4
src/antic/lower.c:4006 flag_op 13 1 3
src/antic/lower.c:4028 lower_flag_operation 45 2 4
src/antic/lower.c:4077 lower_carry 25 1 2
src/antic/lower.c:4111 simd_loops 4 0 1
src/antic/lower.c:4117 new_value 4 0 2
src/antic/lower.c:4124 lane_math 4 0 1
src/antic/lower.c:4131 simd_lane_op 18 1 2
src/antic/lower.c:4160 lanes_begin 27 1 4
src/antic/lower.c:4188 lanes_end 14 1 2
src/antic/lower.c:4205 lane_at 18 1 5
src/antic/lower.c:4226 read_lane 10 1 3
src/antic/lower.c:4239 write_lane 8 1 4
src/antic/lower.c:4250 simd_value 5 0 2
src/antic/lower.c:4257 lower_simd_binary 43 2 2
src/antic/lower.c:4302 lower_simd_unary 32 1 2
src/antic/lower.c:4337 lower_simd_cast 13 1 2
src/antic/lower.c:4355 simd_elements 29 1 6
src/antic/lower.c:4388 fold_op 13 1 2
src/antic/lower.c:4411 fold_lanes 86 2 5
src/antic/lower.c:4499 lower_simd 163 4 2
src/antic/lower.c:4663 lower_binary 40 1 2
src/antic/lower.c:4705 descriptor_field 12 0 4
src/antic/lower.c:4725 load_table 13 1 3
src/antic/lower.c:4740 check_table 27 0 3
src/antic/lower.c:4773 class_test 51 1 4
src/antic/lower.c:4826 checked_cast 47 1 6
src/antic/lower.c:4876 widen_to_i64 12 1 2
src/antic/lower.c:4890 narrow_from_i64 11 1 3
src/antic/lower.c:4911 integer_form 4 0 1
src/antic/lower.c:4918 converts_as_integer 5 0 1
src/antic/lower.c:4927 enum_value 11 1 2
src/antic/lower.c:4944 scalar_check 20 0 7
src/antic/lower.c:4969 enum_check 19 1 8
src/antic/lower.c:4999 narrow_check 54 2 5
src/antic/lower.c:5056 lower_cast 68 2 2
src/antic/lower.c:5128 shift_wrap_sym 17 0 4
src/antic/lower.c:5146 sym_of 44 2 2
src/antic/lower.c:5194 lower_argument 12 1 2
src/antic/lower.c:5210 dispatched_params 8 1 3
src/antic/lower.c:5219 lower_call 103 2 2
src/antic/lower.c:5327 next_thunk 15 2 2
src/antic/lower.c:5345 rt_function_giving 17 2 5
src/antic/lower.c:5363 rt_function 6 0 4
src/antic/lower.c:5373 static_descriptor 11 1 2
src/antic/lower.c:5392 object_call 17 0 4
src/antic/lower.c:5412 context_aggregate 32 2 3
src/antic/lower.c:5450 parallel_thunk 67 1 4
src/antic/lower.c:5525 dispatch_thunk 60 1 4
src/antic/lower.c:5589 lower_dispatch 57 2 2
src/antic/lower.c:5649 lower_join 46 1 2
src/antic/lower.c:5696 lower_parallel 80 2 2
src/antic/lower.c:5788 load_handle 10 1 2
src/antic/lower.c:5800 sync_call 11 0 6
src/antic/lower.c:5812 lower_sync_op 77 2 2
src/antic/lower.c:5897 lower_expr 11 1 2
src/antic/lower.c:5909 lower_expr_value 232 4 2
src/antic/lower.c:6147 lower_branch 28 2 4
src/antic/lower.c:6185 has_defers 11 2 1
src/antic/lower.c:6198 grow_defers 16 1 1
src/antic/lower.c:6218 push_exit_action 17 0 4
src/antic/lower.c:6237 push_leave_action 9 0 1
src/antic/lower.c:6249 push_error_action 17 0 4
src/antic/lower.c:6269 push_unlock_action 16 0 2
src/antic/lower.c:6286 jump_to_join 10 1 2
src/antic/lower.c:6304 lower_sync 21 1 2
src/antic/lower.c:6328 pointer_array 15 1 2
src/antic/lower.c:6350 lower_select 62 2 2
src/antic/lower.c:6416 lower_if 31 3 2
src/antic/lower.c:6448 lower_loop 34 1 2
src/antic/lower.c:6487 lower_for 161 2 2
src/antic/lower.c:6649 compound_op 15 1 1
src/antic/lower.c:6689 call_into_slot 16 1 3
src/antic/lower.c:6711 record_of_field 23 3 3
src/antic/lower.c:6740 hook_changed 30 1 3
src/antic/lower.c:6771 lower_assign 76 3 2
src/antic/lower.c:6856 type_needs_destruct 30 3 1
src/antic/lower.c:6890 innermost 7 1 1
src/antic/lower.c:6898 local_needs_teardown 4 0 1
src/antic/lower.c:6905 element_count 12 1 2
src/antic/lower.c:6921 destroy_value 18 1 4
src/antic/lower.c:6940 destroy_array 29 0 4
src/antic/lower.c:6977 clear_tables 40 1 3
src/antic/lower.c:7018 destroy_local 8 1 2
src/antic/lower.c:7033 lower_handler 25 1 5
src/antic/lower.c:7062 handle_error 79 3 6
src/antic/lower.c:7146 lower_construct 79 3 3
src/antic/lower.c:7227 is_handled_call 5 0 1
src/antic/lower.c:7236 lower_pointer_guard 55 1 2
src/antic/lower.c:7294 destructure 30 2 2
src/antic/lower.c:7325 lower_let_value 109 2 2
src/antic/lower.c:7437 is_flags_let 6 0 1
src/antic/lower.c:7445 store_flags 14 2 5
src/antic/lower.c:7464 lower_flags_let 18 1 2
src/antic/lower.c:7485 lower_flags_assign 22 1 2
src/antic/lower.c:7508 lower_let 11 1 2
src/antic/lower.c:7524 assert_branch 19 0 3
src/antic/lower.c:7550 write_origin 47 0 3
src/antic/lower.c:7601 lower_fail 39 2 2
src/antic/lower.c:7645 lower_stmt 326 5 2
src/antic/lower.c:7981 run_defers 42 3 3
src/antic/lower.c:8025 run_defers_to 9 1 3
src/antic/lower.c:8035 lower_block 16 1 2
src/antic/lower.c:8065 reserve_handler 7 1 3
src/antic/lower.c:8075 reserve_call_handler 16 1 3
src/antic/lower.c:8092 reserve_stmt 97 3 3
src/antic/lower.c:8190 reserve_slots 9 1 3
src/antic/lower.c:8200 declare_function 27 2 2
src/antic/lower.c:8230 hook_name 13 2 1
src/antic/lower.c:8251 traced_function 15 1 2
src/antic/lower.c:8269 take_trace_name 12 0 1
src/antic/lower.c:8282 lower_function 74 2 2
src/antic/lower.c:8361 singleton_instance 24 1 2
src/antic/lower.c:8386 lower_singleton_get 89 4 2
src/antic/lower.c:8476 class_init 30 3 2
src/antic/lower.c:8513 class_construct 55 2 2
src/antic/lower.c:8573 when_made 13 0 2
src/antic/lower.c:8589 rt_call 10 0 6
src/antic/lower.c:8601 slice_length 7 0 3
src/antic/lower.c:8611 teardown_field 50 2 5
src/antic/lower.c:8669 class_teardown 29 2 2
src/antic/lower.c:8701 copy_of 7 0 2
src/antic/lower.c:8711 copy_field 60 2 5
src/antic/lower.c:8777 class_copy 20 2 2
src/antic/lower.c:8799 constructs_with_arguments 15 2 1
src/antic/lower.c:8817 requires_class_field 15 3 1
src/antic/lower.c:8835 class_record 79 4 3
src/antic/lower.c:8915 lower_module 112 5 8
src/antic/mach.c:11 mach_append 18 2 1
src/antic/mach.c:30 mach_slot_add 18 2 3
src/antic/mach.c:49 mach_vreg_add 19 2 2
src/antic/mach.c:69 mach_function_free 16 1 1
src/antic/mach.c:86 mach_print 17 2 5
src/antic/mach.c:104 mach_symbol 45 2 4
src/antic/mach.c:150 mach_function_symbol 9 1 3
src/antic/main.c:13 usage 69 0 1
src/antic/main.c:85 print_targets 14 1 0
src/antic/main.c:102 print_cpu_levels 18 1 0
src/antic/main.c:121 ends_with 6 0 2
src/antic/main.c:128 value_of 9 1 3
src/antic/main.c:138 run 281 4 3
src/antic/main.c:420 main 33 1 2
src/antic/modpath.c:8 is_lower_identifier 15 2 2
src/antic/modpath.c:25 under 12 1 2
src/antic/modpath.c:38 module_file_of_source 16 1 3
src/antic/modpath.c:55 module_path_of_source 38 2 6
src/antic/modpath.c:94 module_path_reserved 4 0 1
src/antic/modpath.c:99 module_path_segments 9 1 1
src/antic/modpath.c:109 module_path_last 5 0 1
src/antic/notice.c:5 or_empty 4 0 1
src/antic/notice.c:11 repeated 12 2 2
src/antic/notice.c:24 notice_text 46 3 3
src/antic/optimize.c:22 allocate 10 1 2
src/antic/optimize.c:33 bits 9 1 1
src/antic/optimize.c:43 trim 5 0 2
src/antic/optimize.c:49 signed_value 8 0 2
src/antic/optimize.c:58 none 5 0 0
src/antic/optimize.c:64 is_constant 4 0 1
src/antic/optimize.c:69 is_int 4 0 2
src/antic/optimize.c:74 is_temp 4 0 2
src/antic/optimize.c:80 make_copy 10 0 2
src/antic/optimize.c:91 delete_inst 7 0 2
src/antic/optimize.c:100 is_pure 8 0 1
src/antic/optimize.c:109 operand 9 1 2
src/antic/optimize.c:119 operand_count 4 0 1
src/antic/optimize.c:134 count 29 4 2
src/antic/optimize.c:164 free_counts 7 0 1
src/antic/optimize.c:174 fold_int 75 2 5
src/antic/optimize.c:251 fold_float 25 1 5
src/antic/optimize.c:277 fold_conversion 60 2 2
src/antic/optimize.c:338 is_target_sized 4 0 1
src/antic/optimize.c:345 fold_inst 52 2 2
src/antic/optimize.c:400 fold_constants 24 3 1
src/antic/optimize.c:427 replace_uses 21 4 3
src/antic/optimize.c:451 propagate_in_block 40 3 2
src/antic/optimize.c:497 propagate_copies 32 3 1
src/antic/optimize.c:532 is_commutative 6 0 1
src/antic/optimize.c:539 power_of_two 14 1 1
src/antic/optimize.c:555 simplify 77 2 1
src/antic/optimize.c:635 final_target 14 2 2
src/antic/optimize.c:650 retarget 10 1 2
src/antic/optimize.c:661 apply_peephole_rules 42 3 1
src/antic/optimize.c:706 remove_unused_results 40 4 1
src/antic/optimize.c:747 mark_reachable 22 1 3
src/antic/optimize.c:772 remove_unreachable_blocks 40 3 1
src/antic/optimize.c:815 merge_blocks 58 2 1
src/antic/optimize.c:874 remove_dead_code 11 1 1
src/antic/optimize.c:888 renumber_temps 58 4 1
src/antic/optimize.c:962 address_of 20 2 3
src/antic/optimize.c:983 same_address 7 0 2
src/antic/optimize.c:991 forward_stores 57 4 1
src/antic/optimize.c:1063 same_offset 4 0 2
src/antic/optimize.c:1070 field_at 20 2 5
src/antic/optimize.c:1098 escapes_in 20 2 2
src/antic/optimize.c:1119 split_slots 156 9 1
src/antic/optimize.c:1276 ir_optimize_function 24 1 1
src/antic/optimize.c:1303 mark_function 26 4 4
src/antic/optimize.c:1333 mark_const 19 2 5
src/antic/optimize.c:1355 remap_const 15 2 3
src/antic/optimize.c:1375 remove_unused_functions 129 5 3
src/antic/optimize.c:1505 ir_optimize 11 2 2
src/antic/optimize.c:1519 drop_body 20 1 1
src/antic/optimize.c:1541 drop_data 9 0 1
src/antic/optimize.c:1551 ir_optimize_module 34 2 2
src/antic/optimize.c:1588 without_overflow 6 0 1
src/antic/optimize.c:1599 ir_drop_failures 43 5 2
src/antic/parser.c:37 list_push 15 2 2
src/antic/parser.c:53 list_finish 13 1 3
src/antic/parser.c:67 peek 4 0 1
src/antic/parser.c:72 peek_at 10 1 2
src/antic/parser.c:83 check 4 0 2
src/antic/parser.c:88 next 9 1 1
src/antic/parser.c:98 accept 8 1 2
src/antic/parser.c:107 pos_of 5 0 1
src/antic/parser.c:113 error_here 9 1 2
src/antic/parser.c:123 expect 11 1 2
src/antic/parser.c:135 expect_name 11 1 2
src/antic/parser.c:155 is_field_name 5 0 1
src/antic/parser.c:161 expect_member_name 12 1 2
src/antic/parser.c:174 node 4 0 2
src/antic/parser.c:179 is_doc 5 0 1
src/antic/parser.c:187 marker_length 4 0 1
src/antic/parser.c:195 doc_before 30 2 2
src/antic/parser.c:228 sync_statement 25 2 1
src/antic/parser.c:255 sync_item 37 3 1
src/antic/parser.c:302 is_builtin_type 4 0 1
src/antic/parser.c:307 type 118 3 1
src/antic/parser.c:428 new_expr 11 0 3
src/antic/parser.c:442 field_inits 27 2 2
src/antic/parser.c:471 expressions 22 2 3
src/antic/parser.c:500 format_spec 42 2 2
src/antic/parser.c:546 placeholder 24 1 2
src/antic/parser.c:573 format_literal 35 2 2
src/antic/parser.c:609 primary 293 5 1
src/antic/parser.c:905 element_name 21 2 2
src/antic/parser.c:927 postfix 71 4 1
src/antic/parser.c:999 unary 38 3 1
src/antic/parser.c:1039 cast 30 2 1
src/antic/parser.c:1072 precedence 37 1 1
src/antic/parser.c:1116 in_range 17 1 2
src/antic/parser.c:1139 binary 34 3 2
src/antic/parser.c:1174 expression 4 0 1
src/antic/parser.c:1181 condition 10 0 1
src/antic/parser.c:1194 is_assign_op 4 0 1
src/antic/parser.c:1199 new_stmt 9 0 3
src/antic/parser.c:1214 bindings 28 2 2
src/antic/parser.c:1243 let_or_const 68 2 1
src/antic/parser.c:1320 arm_body 27 1 2
src/antic/parser.c:1351 block_of 11 0 2
src/antic/parser.c:1366 if_let 50 2 2
src/antic/parser.c:1417 if_statement 42 3 1
src/antic/parser.c:1462 read_handler 25 2 3
src/antic/parser.c:1488 statement 377 5 1
src/antic/parser.c:1866 block 21 2 1
src/antic/parser.c:1896 params 53 2 5
src/antic/parser.c:1951 is_word 6 0 3
src/antic/parser.c:1962 may_fail_after 10 1 2
src/antic/parser.c:1977 starts_member 28 1 1
src/antic/parser.c:2008 member 124 2 2
src/antic/parser.c:2139 compatible_line 27 1 2
src/antic/parser.c:2172 inherits_in_body 26 2 2
src/antic/parser.c:2200 members_of 20 2 2
src/antic/parser.c:2223 struct_field_only 40 1 2
src/antic/parser.c:2270 class_item 137 3 2
src/antic/parser.c:2412 variant_item 62 4 2
src/antic/parser.c:2475 item 240 4 1
src/antic/parser.c:2719 sync_import 9 2 2
src/antic/parser.c:2731 module_path 21 2 2
src/antic/parser.c:2758 test_block 24 2 3
src/antic/parser.c:2786 provides_line 32 1 2
src/antic/parser.c:2824 link_line 24 1 2
src/antic/parser.c:2849 parse 127 4 5
src/antic/process.c:20 quote 32 2 2
src/antic/process.c:55 widen 18 1 1
src/antic/process.c:74 wait_for 12 1 2
src/antic/process.c:90 program_in 22 2 2
src/antic/process.c:116 start 48 2 4
src/antic/process.c:165 process_run_in 13 1 2
src/antic/process.c:179 process_run 4 0 1
src/antic/process.c:184 process_capture 37 1 2
src/antic/process.c:232 wait_for 17 2 2
src/antic/process.c:252 spawn 11 1 3
src/antic/process.c:264 process_run 9 1 1
src/antic/process.c:277 process_run_in 25 2 2
src/antic/process.c:303 process_capture 31 1 2
src/antic/regalloc.c:20 allocate 10 1 2
src/antic/regalloc.c:38 set_has 4 0 2
src/antic/regalloc.c:43 set_add 4 0 2
src/antic/regalloc.c:89 is_reg 4 0 1
src/antic/regalloc.c:96 each_register 47 3 4
src/antic/regalloc.c:149 gather_use_def 15 1 3
src/antic/regalloc.c:168 successors 26 3 3
src/antic/regalloc.c:195 compute_liveness 49 4 1
src/antic/regalloc.c:247 extend 9 1 2
src/antic/regalloc.c:265 add_range 16 2 3
src/antic/regalloc.c:282 scan_register 24 1 3
src/antic/regalloc.c:309 record_hint 24 2 2
src/antic/regalloc.c:339 defines_constant 23 3 3
src/antic/regalloc.c:363 rematerialise_constants 81 6 1
src/antic/regalloc.c:445 build_intervals 52 3 1
src/antic/regalloc.c:500 overlaps_fixed 13 2 3
src/antic/regalloc.c:514 is_free 12 2 5
src/antic/regalloc.c:529 class_registers 7 0 3
src/antic/regalloc.c:537 is_allocatable 14 2 3
src/antic/regalloc.c:552 by_start 10 1 2
src/antic/regalloc.c:563 choose 22 2 4
src/antic/regalloc.c:592 linear_scan 66 4 1
src/antic/regalloc.c:667 emit 4 0 2
src/antic/regalloc.c:681 find_spill 11 2 2
src/antic/regalloc.c:698 place 24 2 4
src/antic/regalloc.c:728 rewrite_inst 67 2 2
src/antic/regalloc.c:796 align_up 4 0 2
src/antic/regalloc.c:803 is_fp_register 11 2 2
src/antic/regalloc.c:819 save_end 6 0 3
src/antic/regalloc.c:826 layout_frame 47 2 2
src/antic/regalloc.c:874 regalloc_function 69 4 4
src/antic/select.c:15 mach_vreg 10 0 2
src/antic/select.c:26 mach_preg 7 0 2
src/antic/select.c:34 mach_imm 10 0 1
src/antic/select.c:45 select_emit 15 1 4
src/antic/select.c:61 select_new_vreg 4 0 2
src/antic/select.c:66 select_new_fp_vreg 4 0 2
src/antic/select.c:71 select_is_float 4 0 1
src/antic/select.c:76 select_part_register 4 0 2
src/antic/select.c:81 select_store_parts 11 1 3
src/antic/select.c:93 select_load_parts 14 1 3
src/antic/select.c:110 aggregate_slot 5 0 2
src/antic/select.c:116 select_layout 4 0 2
src/antic/select.c:121 select_size 4 0 2
src/antic/select.c:126 select_align 4 0 2
src/antic/select.c:131 select_callee 6 0 2
src/antic/select.c:138 select_uses_got 6 0 2
src/antic/select.c:145 select_result_slot 9 0 3
src/antic/select.c:155 select_result 5 0 2
src/antic/select.c:163 select_reg 17 1 2
src/antic/select.c:181 select_cond 15 1 1
src/antic/select.c:197 select_negate 12 0 1
src/antic/select.c:212 select_is_next 4 0 2
src/antic/select.c:223 fail 12 1 3
src/antic/select.c:236 select_fail 4 0 2
src/antic/select.c:241 select_refuse 5 0 2
src/antic/select.c:247 find_pattern 14 2 2
src/antic/select.c:262 is_comparison 4 0 1
src/antic/select.c:270 select_is_overflow 4 0 1
src/antic/select.c:277 fuses 11 0 3
src/antic/select.c:289 count_uses 32 4 1
src/antic/select.c:323 uses_as_address 8 0 2
src/antic/select.c:336 fold_address 47 2 3
src/antic/select.c:386 select_params 53 3 1
src/antic/select.c:440 select_function 73 4 1
src/antic/select.c:514 target_desc 5 0 1
src/antic/select.c:520 select_module 66 2 6
src/antic/selfpath.c:24 self_path 27 1 1
src/antic/selfpath.c:57 self_path 18 1 1
src/antic/selfpath.c:81 self_path 12 1 1
src/antic/selfpath.c:98 directory_exists 7 0 1
src/antic/selfpath.c:108 directory_exists 6 0 1
src/antic/selfpath.c:119 path_is_absolute 6 0 1
src/antic/selfpath.c:126 absolute_path 34 3 2
src/antic/selfpath.c:163 path_is_absolute 4 0 1
src/antic/selfpath.c:168 absolute_path 29 1 2
src/antic/selfpath.c:200 self_directory 26 2 1
src/antic/sema.c:90 error_at 15 1 4
src/antic/sema.c:108 tn 12 0 1
src/antic/sema.c:121 builtin 4 0 2
src/antic/sema.c:126 is_error 4 0 1
src/antic/sema.c:131 same_name 4 0 2
src/antic/sema.c:136 name_is 4 0 2
src/antic/sema.c:143 scope_find_local 12 2 2
src/antic/sema.c:156 lookup 12 2 2
src/antic/sema.c:171 find_library 12 2 2
src/antic/sema.c:186 depends_on 23 2 4
src/antic/sema.c:215 package_shared 6 0 2
src/antic/sema.c:222 library_item 17 2 3
src/antic/sema.c:242 declare 31 2 5
src/antic/sema.c:280 warn_catch_shadow 17 1 3
src/antic/sema.c:298 enter_scope 6 0 2
src/antic/sema.c:305 leave_scope 6 0 2
src/antic/sema.c:315 narrowed_type 15 3 2
src/antic/sema.c:332 narrow 27 2 3
src/antic/sema.c:362 end_narrowing 13 3 2
src/antic/sema.c:378 builtin_of_token 38 1 2
src/antic/sema.c:429 array_of 30 2 3
src/antic/sema.c:490 bitfield_width 41 1 3
src/antic/sema.c:539 check_simd_struct 58 2 2
src/antic/sema.c:599 alignment 20 1 2
src/antic/sema.c:621 module_of 13 1 3
src/antic/sema.c:636 imported_struct 19 1 4
src/antic/sema.c:660 refuses_half_value 9 1 4
src/antic/sema.c:672 refuses_half 9 1 3
src/antic/sema.c:684 chan_element 11 1 2
src/antic/sema.c:696 resolve_type_inner 104 4 2
src/antic/sema.c:802 resolve_type 5 0 2
src/antic/sema.c:813 error_class 19 1 2
src/antic/sema.c:835 location_type 20 1 2
src/antic/sema.c:858 allocator_pointer 17 1 1
src/antic/sema.c:882 deserialize_type 17 1 3
src/antic/sema.c:904 check_object_from 15 1 3
src/antic/sema.c:922 function_type 71 2 2
src/antic/sema.c:997 is_place 27 2 1
src/antic/sema.c:1033 is_bitfield 12 1 1
src/antic/sema.c:1046 mark_address_taken 14 2 1
src/antic/sema.c:1063 is_untyped 8 1 1
src/antic/sema.c:1072 max_of 6 0 1
src/antic/sema.c:1079 set_type 4 0 2
src/antic/sema.c:1085 integer_literal 29 2 5
src/antic/sema.c:1115 float_literal 29 2 5
src/antic/sema.c:1149 converts_to_base 15 2 2
src/antic/sema.c:1170 converts_to_interface 31 3 4
src/antic/sema.c:1205 spell 23 1 2
src/antic/sema.c:1229 error_may_be_none 15 1 3
src/antic/sema.c:1249 usable_pointer 9 1 3
src/antic/sema.c:1262 widens_to_nullable 7 0 2
src/antic/sema.c:1270 require 53 2 4
src/antic/sema.c:1331 simd_numeric 4 0 1
src/antic/sema.c:1338 check_simd_unary 18 1 3
src/antic/sema.c:1357 check_unary 97 3 3
src/antic/sema.c:1460 names_carry 5 0 1
src/antic/sema.c:1466 binary_operands 41 2 5
src/antic/sema.c:1512 op_text 7 0 2
src/antic/sema.c:1523 operator_name 22 1 1
src/antic/sema.c:1560 walk_expr 102 3 2
src/antic/sema.c:1663 walk_stmt 75 2 2
src/antic/sema.c:1739 walk_block 8 1 2
src/antic/sema.c:1748 walk_function 25 2 2
src/antic/sema.c:1775 fills 18 2 2
src/antic/sema.c:1794 filled_somewhere 23 3 2
src/antic/sema.c:1820 declare_get 49 1 2
src/antic/sema.c:1871 operator_named 15 2 1
src/antic/sema.c:1889 operator_symbol 22 1 3
src/antic/sema.c:1917 operator_receiver 22 1 3
src/antic/sema.c:1940 check_operator 40 1 4
src/antic/sema.c:1987 comparable_pointers 13 1 2
src/antic/sema.c:2009 check_simd_binary 60 2 4
src/antic/sema.c:2070 check_binary 132 3 3
src/antic/sema.c:2204 can_convert 29 1 2
src/antic/sema.c:2236 descends_from 9 2 2
src/antic/sema.c:2251 check_class_cast 35 2 4
src/antic/sema.c:2288 is_float_literal 7 1 1
src/antic/sema.c:2298 check_variant_test 42 2 3
src/antic/sema.c:2344 fixed_layout 56 3 3
src/antic/sema.c:2406 check_simd_cast 25 1 4
src/antic/sema.c:2432 check_cast 52 2 2
src/antic/sema.c:2485 function_symbol 10 1 1
src/antic/sema.c:2497 struct_of 7 1 1
src/antic/sema.c:2505 find_field 13 2 2
src/antic/sema.c:2519 new_node 8 0 3
src/antic/sema.c:2539 reached_member 40 4 2
src/antic/sema.c:2584 ambiguous_member 46 4 5
src/antic/sema.c:2636 refuse_abstract_call 14 1 4
src/antic/sema.c:2659 table_sub_object 22 3 2
src/antic/sema.c:2685 refuse_abstract_value 10 1 4
src/antic/sema.c:2705 declare_deserialize 28 0 2
src/antic/sema.c:2737 lang_error_or_null 13 1 1
src/antic/sema.c:2759 declare_root 83 3 1
src/antic/sema.c:2844 inherited 4 0 1
src/antic/sema.c:2864 provides 21 1 4
src/antic/sema.c:2886 promoting_field 27 2 4
src/antic/sema.c:2916 promote_base 10 0 3
src/antic/sema.c:2928 declaring_class 6 0 1
src/antic/sema.c:2936 checking_class 5 0 1
src/antic/sema.c:2948 from_test_block 5 0 2
src/antic/sema.c:2958 level_allows 22 1 4
